GREENCHA2013,LAVEWENG1991
GREENCHA2013,MARGERUM2002
GREENCHA2013,MCKENZIE1999
GREENCHA2013,MOURSUND1999
GREENCHA2013,NIESS2007
GREENCHA2013,PAJARES1992
GREENCHA2013,PARTNERS2012
GREENCHA2013,PIERSON2001
GREENCHA2013,POLLYMIM2010
GREENCHA2013,ROUX2008
GREENCHA2013,SCHELLBL1997
GREENCHA2013,SCHMIDTB2009
GREENCHA2013,STEINLAR2008
GREENCHA2013,WANGMEAN2003
GREENCHA2013,WENGER1998
GREENCHA2013,WETZELFO2008
GREENCHA2013,YOUNGYOU2012
GREENCHA2013,ÖZGÜNKOC2010
HABOWSKI2014,ACHIEVE2013
HABOWSKI2014,ANWILDER2011
HABOWSKI2014,BULLOUGH1997
HABOWSKI2014,COX2008
HABOWSKI2014,DARLINGH2005
HABOWSKI2014,FRIENDCO2004
HABOWSKI2014,GESSNEWS1999
HABOWSKI2014,GROVESTR2007
HABOWSKI2014,HOFERHAR2012
HABOWSKI2014,LAMPERTG2010
HABOWSKI2014,MAENGMUL2013
HABOWSKI2014,MCCRORY2008
HABOWSKI2014,MILESHUB1994
HABOWSKI2014,MISHRAKO2006
HABOWSKI2014,MISHRA2009
HABOWSKI2014,MISHRAKO2010
HABOWSKI2014,MORINEDE1999
HABOWSKI2014,NCATE2010
HABOWSKI2014,NRC2012
HABOWSKI2014,NIESSGIL2013
HABOWSKI2014,NIESS2005
HABOWSKI2014,NIESS2008
HABOWSKI2014,NIESSLEE2007
HABOWSKI2014,POLLYMIM2010
HABOWSKI2014,ROWANSCH2001
HABOWSKI2014,SCHMIDTB2009
HABOWSKI2014,SHINASYI2013
HABOWSKI2014,SHULMAN1986
HABOWSKI2014,TONDEURV2012
HOLLANDP2014,ABBITT2011
HOLLANDP2014,AIKENWES1991
HOLLANDP2014,AIKEN2002
HOLLANDP2014,AJZEN1985
HOLLANDP2014,AJZEN1991
HOLLANDP2014,ALLPORT1935
HOLLANDP2014,ALLPORTV1960
HOLLANDP2014,ANDERMAN2005
HOLLANDP2014,ARMITAGE1999
HOLLANDP2014,ARTINOST2009
HOLLANDP2014,BACHARAC1989
HOLLANDP2014,BAGOZZIG2002
HOLLANDP2014,BAIERTME2008
HOLLANDP2014,BANDURAL2003
HOLLANDP2014,BANDURA1977
HOLLANDP2014,BANDURA1995
HOLLANDP2014,BANDURA1997
HOLLANDP2014,BANDURA2009
HOLLANDP2014,BECKER1964
HOLLANDP2014,BECKER1993
HOLLANDP2014,BICCHIER2006
HOLLANDP2014,BICKEL2007
HOLLANDP2014,BOBKO2001
HOLLANDP2014,BOWERMAN2011
HOLLANDP2014,BRICKNER1995
HOLLANDP2014,BRINBERG1985
HOLLANDP2014,BROPHY2010
HOLLANDP2014,CALDERHE1996
HOLLANDP2014,COHENCOH2003
HOLLANDP2014,CULLENGR2011
HOLLANDP2014,DECIRYAN2000
HOLLANDP2014,DECIRYAN2002
HOLLANDP2014,DECIRYAN2008
HOLLANDP2014,DECIRYAN2012
HOLLANDP2014,DECI1975
HOLLANDP2014,DECIVALL1991
HOLLANDP2014,EAGLYCHA1993
HOLLANDP2014,ELLICKSO1991
HOLLANDP2014,ERTMEROT2010
HOLLANDP2014,ERTMER1999
HOLLANDP2014,ERTMER2005
HOLLANDP2014,FAULERDF2009
HOLLANDP2014,FEATHER1975
HOLLANDP2014,FISHBEIN1975
HOLLANDP2014,FISHBEIN2010
HOLLANDP2014,GARCIADU2005
HOLLANDP2014,GEORGEJO1994
HOLLANDP2014,GEORGEJO2000
HOLLANDP2014,GISTMITC1992
HOLLANDP2014,GRAHAM2011
HOLLANDP2014,GREEN1991
HOLLANDP2014,GREERHUD1999
HOLLANDP2014,GRIFFINO2001
HOLLANDP2014,HAIRBLAC2010
HOLLANDP2014,HAMMONDM2009
HOLLANDP2014,HANUSHEK2009
HOLLANDP2014,HARLOWSH2013
HOLLANDP2014,HAYES2005
HOLLANDP2014,HAYES2013
HOLLANDP2014,HECTOROP2001
HOLLANDP2014,HORNE2001
HOLLANDP2014,INGLIS2004
HOLLANDP2014,ISIKSAL2010
HOLLANDP2014,KAGAN1992
HOLLANDP2014,KATZKAHN1978
HOLLANDP2014,KELLYMCG1988
HOLLANDP2014,KENNEDY1998
HOLLANDP2014,KINCAID2012
HOLLANDP2014,KLEINDAN1994
HOLLANDP2014,KOEHLERM2005
HOLLANDP2014,KOEHLERM2009
HOLLANDP2014,KOEHLERM2004
HOLLANDP2014,LATHAM2009
HOLLANDP2014,LATHAM2012
HOLLANDP2014,LESCHMID2010
HOLLANDP2014,LEECHBAR2011
HOLLANDP2014,LENSKIWH1998
HOLLANDP2014,LEWISPER2012
HOLLANDP2014,LOCKELAT1984
HOLLANDP2014,LOCKELAT1990
HOLLANDP2014,LOCKELAT2004
HOLLANDP2014,LOCKELAT2013
HOLLANDP2014,MARSHALL2013
HOLLANDP2014,MCCOMBSW1997
HOLLANDP2014,MCINERNE2008
HOLLANDP2014,MEGLINOR1998
HOLLANDP2014,MEGLINO1998
HOLLANDP2014,MEGLINOR1989
HOLLANDP2014,MEGLINOR1992
HOLLANDP2014,MILBRATH2000
HOLLANDP2014,MINER2002
HOLLANDP2014,MINER2005
HOLLANDP2014,MISHRAKO2006
HOLLANDP2014,MITCHELL2001
HOLLANDP2014,MOOSAZEV2009
HOLLANDP2014,NESPOR1987
HOLLANDP2014,NIESS2012
HOLLANDP2014,NORTH1990
HOLLANDP2014,OLSONKEN2008
HOLLANDP2014,PAJARES1992
HOLLANDP2014,PALLANT2013
HOLLANDP2014,PINDERGR2009
HOLLANDP2014,PINDER2008
HOLLANDP2014,PINTRICH2000
HOLLANDP2014,PINTRICH1993
HOLLANDP2014,POSNER2000
HOLLANDP2014,PUZZIFER2008
HOLLANDP2014,RAVID2011
HOLLANDP2014,RAVLINME1987
HOLLANDP2014,RAVLINME1987
HOLLANDP2014,RAVLINME1989
HOLLANDP2014,REEVERYA2008
HOLLANDP2014,ROKEACH1968
HOLLANDP2014,ROKEACH1973
HOLLANDP2014,ROKEACH1979
HOLLANDP2014,ROSENBER1960
HOLLANDP2014,ROVALBAK2013
HOLLANDP2014,RYANDECI2000
HOLLANDP2014,RYANDECI2002
HOLLANDP2014,RYANDECI2009
HOLLANDP2014,RYAN2012
HOLLANDP2014,SAHINAKT2009
HOLLANDP2014,SAHINCEL2013
HOLLANDP2014,SCHEIBE1970
HOLLANDP2014,SCHMIDTB2009
HOLLANDP2014,SCHULTZ1971
HOLLANDP2014,SCHUNKME2013
HOLLANDP2014,SHULMAN1986
HOLLANDP2014,SHULMAN1987
HOLLANDP2014,SMITH1969
HOLLANDP2014,SMITH1992
HOLLANDP2014,SOUTHERL2001
HOLLANDP2014,STIPEK2002
HOLLANDP2014,TABACHNI1989
HOLLANDP2014,TABACHNI2013
HOLLANDP2014,TERRYO'L1995
HOLLANDP2014,THORNGAT1976
HOLLANDP2014,TSCHANNE2001
HOLLANDP2014,TSCHANNE1998
HOLLANDP2014,VALLERAN2002
HOLLANDP2014,VALLERAN1992
HOLLANDP2014,VOGT2007
HOLLANDP2014,VOOGTFIS2012
HOLLANDP2014,WANG2009
HOLLANDP2014,WANGERTM2004
HOLLANDP2014,WEICK1979
HOLLANDP2014,WEINER1972
HOLLANDP2014,WEINER1980
HOLLANDP2014,WEINER1986
HOLLANDP2014,WEINER1990
HOLLANDP2014,WETZELMA2011
HOLLANDP2014,WHETTEN1989
HOLLANDP2014,WOOLLEYB2004
HOLLANDP2014,YAGER1991
HOLLANDP2014,YURDAKUL2012
HOLLANDP2014,ZANNAREM1988
HOLLANDP2014,ZIMMERMA2011
HOLLANDP2014,RYANDECI2000
HOLLANDP2016,ABBITT2011
HOLLANDP2016,AFSHARTO2011
HOLLANDP2016,AIKENWES1991
HOLLANDP2016,ARCHAMBA2010
HOLLANDP2016,ARNOLD1982
HOLLANDP2016,ARTINOST2009
HOLLANDP2016,ASHER1983
HOLLANDP2016,BANDURAL2003
HOLLANDP2016,BARONKEN1986
HOLLANDP2016,BERRY1984
HOLLANDP2016,BOBKO2001
HOLLANDP2016,BROPHY2010
HOLLANDP2016,CULLENGR2011
HOLLANDP2016,DAVIS1985
HOLLANDP2016,DECIRYAN2000
HOLLANDP2016,DECI1975
HOLLANDP2016,EDWARDSL2007
HOLLANDP2016,FRAZIERT2004
HOLLANDP2016,GRAHAM2011
HOLLANDP2016,HAIRBLAC2010
HOLLANDP2016,HAYES2005
HOLLANDP2016,HAYES2013
HOLLANDP2016,HOLLANDP2014
HOLLANDP2016,KOEHLERM2005
HOLLANDP2016,KOEHLERM2007
HOLLANDP2016,KOHCHAI2014
HOLLANDP2016,KOHCHAIT2014
HOLLANDP2016,LATHAM2009
HOLLANDP2016,LATHAM2009
HOLLANDP2016,LATHAM2012
HOLLANDP2016,LOCKELAT2013
HOLLANDP2016,LOCKELAT1984
HOLLANDP2016,LOCKELAT1990
HOLLANDP2016,LOCKELAT2004
HOLLANDP2016,MACCALLU1999
HOLLANDP2016,MANDINAC2012
HOLLANDP2016,MISHRAKO2006
HOLLANDP2016,PALLANT2013
HOLLANDP2016,PINTRICH1993
HOLLANDP2016,PREACHER2007
HOLLANDP2016,REEVERYA2008
HOLLANDP2016,ROSENBER2015
HOLLANDP2016,ROVALBAK2013
HOLLANDP2016,SAHINAKT2009
HOLLANDP2016,SAHINCEL2013
HOLLANDP2016,SAUNDERS1956
HOLLANDP2016,SCHMIDTB2009
HOLLANDP2016,SCHUNKPI2008
HOLLANDP2016,SHARMA1996
HOLLANDP2016,SHARMADU1981
HOLLANDP2016,SHULMAN1987
HOLLANDP2016,STIPEK2002
HOLLANDP2016,TABACHNI2013
HOLLANDP2016,THOMPSON2000
HOLLANDP2016,THOMPSON2006
HOLLANDP2016,VOGT2007
HOLLANDP2016,VOOGTFIS2012
HOLLANDP2016,WANG2009
HOLLANDP2016,YURDAKUL2012
HOLLANDP2016,ZIMMERMA2011
HSU2013,ALLSOPPM2009
HSU2013,ANDERSON2007
HSU2013,BAIERTME2008
HSU2013,BRUSHGLA2003
HSU2013,CALDERHE1996
HSU2013,CHALIESB2010
HSU2013,ERTMER2005
HSU2013,GARDINER2010
HSU2013,GUVENCAK2009
HSU2013,HEWBRUSH2007
HSU2013,HEWSON1984
HSU2013,HUSUTOOM2008
HSU2013,JUDSON2006
HSU2013,LEVINWAD2006
HSU2013,LIN2008
HSU2013,LINCOLNG1985
HSU2013,MILLERME2003
HSU2013,MISHRAKO2006
HSU2013,NILSSONV2010
HSU2013,OTTENBRE2010
HSU2013,PALAKWAL2009
HSU2013,PARAJES1992
HSU2013,PATTON1990
HSU2013,POSNERST1982
HSU2013,ROKEACH1968
HSU2013,RUSSELLB2004
HSU2013,STAKE1995
HSU2013,STATEEDU2007
HSU2013,USDOE2010
HSU2013,VACCBRIG1999
HSU2013,ZEICHNER2010
HUGHES2013,ALLSOPPM2009
HUGHES2013,ANDERSON2007
HUGHES2013,ANDERSON2007
HUGHES2013,ANGELIVA2005
HUGHES2013,ANGELIVA2009
HUGHES2013,BANDURA1977
HUGHES2013,BECKERAN1998
HUGHES2013,BORKOWHI2009
HUGHES2013,BRINKERH2006
HUGHES2013,CALANDRA2010
HUGHES2013,CARTER1990
HUGHES2013,CASSIDYE2002
HUGHES2013,CAVINFER2007
HUGHES2013,CHEN2010
HUGHES2013,CLIFTMUL2001
HUGHES2013,COCHRANS2005
HUGHES2013,COLE1996
HUGHES2013,CCSSI2010
HUGHES2013,CCSSI2010
HUGHES2013,COXGRAHA2009
HUGHES2013,CRESWELL1998
HUGHES2013,CULLENGR2011
HUGHES2013,EDUCAUSE2008
HUGHES2013,ERTMEROT2010
HUGHES2013,ERTMEROT2007
HUGHES2013,FIRESTON1993
HUGHES2013,FRIEDMAN2006
HUGHES2013,FULLAN2007
HUGHES2013,GRAHAM2011
HUGHES2013,GREENHOW2009
HUGHES2013,GREENO1989
HUGHES2013,GREENOCO1996
HUGHES2013,HATCHSUN2009
HUGHES2013,HOLCOMBK2004
HUGHES2013,HUGHES2004
HUGHES2013,HUGHES2005
HUGHES2013,JENKINS2006
HUGHES2013,JIMOYIAN2010
HUGHES2013,JOHNSONA2011
HUGHES2013,KAY2006
HUGHES2013,KAY2006
HUGHES2013,KAY2007
HUGHES2013,KAY2007
HUGHES2013,KOHDIVAH2011
HUGHES2013,LIPSCOMB2005
HUGHES2013,MACKINNO2006
HUGHES2013,MARGERUM2002
HUGHES2013,MARTINEZ2010
HUGHES2013,MEYERS2006
HUGHES2013,MISHRAKO2006
HUGHES2013,MOURSUND1999
HUGHES2013,MOUZAWON2009
HUGHES2013,NIESS2005
HUGHES2013,NIESS2011
HUGHES2013,OVERBAYP2010
HUGHES2013,OZGUNKOC2010
HUGHES2013,PATTON2002
HUGHES2013,PORTERMC2011
HUGHES2013,RAVITZBE2000
HUGHES2013,RICHHANN2009
HUGHES2013,ROSAENLU2008
HUGHES2013,SANGVALC2010
HUGHES2013,SANTAGAT2009
HUGHES2013,SAVERYRE2006
HUGHES2013,SCHMIDTB2009
HUGHES2013,SHERINVA2005
HUGHES2013,SHERINVA2009
HUGHES2013,STAKE1995
HUGHES2013,STIGLERH1999
HUGHES2013,TEELEE2011
HUGHES2013,THOMPSON2003
HUGHES2013,TOTHERO2005
HUGHES2013,VYGOTSKY1978
HUGHES2013,WANG2002
HUGHES2013,WILLISME1996
HUGHES2013,YERRICKR2005
HUGHES2013,ZHAOPUGH2002
HUTCHISO2016,CCSSI2010
HUTCHISO2016,GRAHAMBO2012
HUTCHISO2016,HOFERGRA2012
HUTCHISO2016,HUTCHISO2011
HUTCHISO2016,HUTCHISO2014
HUTCHISO2016,HUTCHISO2012
HUTCHISO2016,IRA2009
HUTCHISO2016,KALOTAHU2013
HUTCHISO2016,LEI2009
HUTCHISO2016,LEUFORZA2014
HUTCHISO2016,LEUKINZE2004
HUTCHISO2016,MAXWELL2012
HUTCHISO2016,MISHRAKO2006
HUTCHISO2016,NCTE2008
HUTCHISO2016,OTTENBRE2010
HUTCHISO2016,PARTNERS2010
HUTCHISO2016,PATTON1999
HUTCHISO2016,PEARSONG1983
HUTCHISO2016,POPEHARE2002
HUTCHISO2016,SHULMAN1986
HUTCHISO2016,TONDEURV2012
HUTCHISO2016,TRUST2012
HUTCHISO2016,WANGHSUR2014
HUTCHISO2016,YIN2013
HUTCHISO2016,YOUNGHOF2009
KALE2013,ABBITT2011
KALE2013,ALBION2008
KALE2013,ALEXANDE2009
KALE2013,BARABDED2007
KALE2013,BAUER2000
KALE2013,BEHETSVE2004
KALE2013,BENNETTM2008
KALE2013,BONNERCH2009
KALE2013,BRANSFOR2002
KALE2013,BRUSHSAY2007
KALE2013,BRUSHGLA2003
KALE2013,BULLSAYE2007
KALE2013,BULLHAMM2008
KALE2013,CHAIKOHT2010
KALE2013,CHAIKOHT2011
KALE2013,CHANEYCU1998
KALE2013,CLARYWAN2010
KALE2013,COCHRAND1993
KALE2013,DOERINGH2003
KALE2013,DUTTDONE2005
KALE2013,GRAHAMBU2010
KALE2013,GRAHAMBU2009
KALE2013,GREENHOW2009
KALE2013,GROVESTR2004
KALE2013,HARRISMI2009
KALE2013,HERRING2004
KALE2013,HINKLEWI1998
KALE2013,HIXONSO2009
KALE2013,HURCULLE2010
KALE2013,IESD2009
KALE2013,JING2009
KALE2013,JOHNSONL2011
KALE2013,KOEHLERM2007
KALE2013,KOHDIVAH2011
KALE2013,KUMARVIG2011
KALE2013,LAMBJOHN2010
KALE2013,LEMAISTR2010
KALE2013,LUXBANGE2011
KALE2013,MAYRATHT2010
KALE2013,MEAGHERO2011
KALE2013,MERRIAM1998
KALE2013,MISHRAKO2006
KALE2013,MISHRAKO2009
KALE2013,NIESSVAN2011
KALE2013,NILSSON2008
KALE2013,NORTONHA2008
KALE2013,PARKISON2008
KALE2013,PARTNERS2004
KALE2013,PARTNERS2004
KALE2013,PATTERSO2006
KALE2013,REICHMUR2012
KALE2013,RICEJOHN2007
KALE2013,ROSENNEL2008
KALE2013,SASCHOOL2008
KALE2013,SCHMIDTB2009
KALE2013,SHERINHA2004
KALE2013,SHERINVA2009
KALE2013,SHULMAN1986
KALE2013,SOLOMONS2007
KALE2013,TEAHAN2006
KALE2013,TESAR2011
KALE2013,WARDOVER2011
KALE2013,WEBBCOX2004
KALE2013,WRIGHTWI2006
KALE2013,ZHANG2009
KIMMONSM2015,AGRESTI2013
KIMMONSM2015,ALAWIDIA2012
KIMMONSM2015,BARAK2010
KIMMONSM2015,BERNARDA2004
KIMMONSM2015,BLOODNEE2008
KIMMONSM2015,BORKOWHI2009
KIMMONSM2015,CCSSI2010
KIMMONSM2015,COOKWEIS2010
KIMMONSM2015,CRESWELL2003
KIMMONSM2015,CUBAN1988
KIMMONSM2015,DARLINGH2002
KIMMONSM2015,DAWSON2006
KIMMONSM2015,DEWEY1933
KIMMONSM2015,DILLMANS2009
KIMMONSM2015,DONNAMIL2013
KIMMONSM2015,DONNISON2007
KIMMONSM2015,EDWARDS1948
KIMMONSM2015,ERTMER1999
KIMMONSM2015,ERTMER2005
KIMMONSM2015,FORSTERM2003
KIMMONSM2015,GAUCIDAN2009
KIMMONSM2015,HOFERGRA2012
KIMMONSM2015,HUGHESTH2006
KIMMONSM2015,IDAHOSTA2011
KIMMONSM2015,JAGGARSB2010
KIMMONSM2015,JENKINSC2006
KIMMONSM2015,KIMMONSHND
KIMMONSM2015,MARZANO2009
KIMMONSM2015,MASONBER2000
KIMMONSM2015,MEANSTOY2013
KIMMONSM2015,MISHRAKO2006
KIMMONSM2015,MISHRAKO2007
KIMMONSM2015,NETS2012
KIMMONSM2015,NIESS2005
KIMMONSM2015,PARETTEH2004
KIMMONSM2015,PEA1985
KIMMONSM2015,ROBLYERD2013
KIMMONSM2015,ROMANOSC2005
KIMMONSM2015,SELWYN2009
KIMMONSM2015,SHAFFERC2009
KIMMONSM2015,STANFORD2007
KIMMONSM2015,STOWELLO2010
KIMMONSM2015,TALLENTR2006
KIMMONSM2015,USDOE2002
KIMMONSM2015,VANNATTA2001
KIMMONSM2015,VELETSIA2013
KIMMONSM2015,WALKERRE2012
KIMMONSM2015,YOSTSENT2000
KIMMONSM2015,ZHAOLEIY2005
KIMMONSM2015,ZIMMERMA1989
KOPCHADI2016,ABRAMOVI2013
KOPCHADI2016,BAXTERJA2008
KOPCHADI2016,BEDWELLP2012
KOPCHADI2016,BONKDENN2005
KOPCHADI2016,CARINIKU2006
KOPCHADI2016,CHAN2010
KOPCHADI2016,CSIKSZEN1990
KOPCHADI2016,DAVIDSON2011
KOPCHADI2016,DEMARCOS2014
KOPCHADI2016,DECIRYAN2000
KOPCHADI2016,DICHEVAD2015
KOPCHADI2016,DICKEY2005
KOPCHADI2016,DICKEY2006
KOPCHADI2016,DOMÍNGUE2013
KOPCHADI2016,DRISKELL1984
KOPCHADI2016,ERTMEROT2012
KOPCHADI2016,FRICKCHA2009
KOPCHADI2016,GARRISAH2002
KOPCHADI2016,GEE2004
KOPCHADI2016,GEE2007
KOPCHADI2016,GIBBONS2013
KOPCHADI2016,GOEHLE2013
KOPCHADI2016,HOLTKLEI2009
KOPCHADI2016,HSULU2007
KOPCHADI2016,JOHNSONA2014
KOPCHADI2016,KAPP2012
KOPCHADI2016,KE2008
KOPCHADI2016,KNOWLES1980
KOPCHADI2016,MALONELE1987
KOPCHADI2016,MALONE1981
KOPCHADI2016,MCGONIGA2011
KOPCHADI2016,MERRILL2002
KOPCHADI2016,MUNTEAN2011
KOPCHADI2016,NEA2011
KOPCHADI2016,PATTEN2001
KOPCHADI2016,RICE2007
KOPCHADI2016,RIEBER1996
KOPCHADI2016,ROSARIOW2009
KOPCHADI2016,RYANDECI2000
KOPCHADI2016,SWEETSER2005
KOPCHADI2016,WILSONBE2008
KOVALIKK2013,ALLEN2007
KOVALIKK2013,ATKAY2009
KOVALIKK2013,BRUSHGLA2008
KOVALIKK2013,CASPERSB2007
KOVALIKK2013,CHEN2010
KOVALIKK2013,FLEMINGM2007
KOVALIKK2013,HARTSHOR2009
KOVALIKK2013,KIMHANNA2011
KOVALIKK2013,KNIGHT2005
KOVALIKK2013,KOCBAKIR2010
KOVALIKK2013,KOHFRISK2009
KOVALIKK2013,KOH2011
KOVALIKK2013,KOLOWICH2011
KOVALIKK2013,LEI2009
KOVALIKK2013,LOMAX2007
KOVALIKK2013,MARKAUSK2007
KOVALIKK2013,MINAIDIH2005
KOVALIKK2013,MISHRAKO2006
KOVALIKK2013,MORRISON1997
KOVALIKK2013,POLLYMOO2008
KOVALIKK2013,STAKE1995
KOVALIKK2013,STOBAUGH2011
KOVALIKK2013,TEO2009
KOVALIKK2013,WICOXON1945
KOVALIKK2013,WILLIAMS2007
KOVALIKK2013,XIAODONG2010
LEEKIM2014,BLOOM1956
LEEKIM2014,CASTILLO2009
LEEKIM2014,DBRC2003
LEEKIM2014,ELLSWORT2000
LEEKIM2014,GAGNÉWAG2005
LEEKIM2014,GRAHAMBU2009
LEEKIM2014,GUSTAFSO2002
LEEKIM2014,HALLDIRK2006
LEEKIM2014,HANNAFIN1997
LEEKIM2014,JANGGUAN2009
LEEKIM2014,KALANTZI2005
LEEKIM2014,KIMKIMLE2013
LEEKIM2014,KOEHLERM2005
LEEKIM2014,KOEHLERM2009
LEEKIM2014,KOEHLERM2007
LEEKIM2014,LEEKIM2014
LEEKIM2014,MAYRING2000
LEEKIM2014,MERRIAM1988
LEEKIM2014,MERRIAM1995
LEEKIM2014,MERRILL2002
LEEKIM2014,MERRILL2009
LEEKIM2014,MISHRAKO2006
LEEKIM2014,NCES2008
LEEKIM2014,PLOMP2007
LEEKIM2014,REEVES2006
LEEKIM2014,SAHIN2011
LEEKIM2014,SCHMIDTB2009
LEEKIM2014,SHULMAN1987
LEEKIM2014,SIMONS2009
LEEKIM2014,VANDENAK2006
LEEKIM2014,WOLCOTT1994
LEEKIM2014,YIN2009
LEEKIM2014B,ANGELIVA2005
LEEKIM2014B,ANGELI2005
LEEKIM2014B,AECT2012
LEEKIM2014B,BANDURA1977
LEEKIM2014B,BERSPONT2002
LEEKIM2014B,BOGDANBI2003
LEEKIM2014B,DAVISFAL2002
LEEKIM2014B,ERTMER1999
LEEKIM2014B,ERTMER2005
LEEKIM2014B,FERNÁNDE2005
LEEKIM2014B,FERNÁNDE2010
LEEKIM2014B,GAGNÉWAG2005
LEEKIM2014B,GRAHAMBU2009
LEEKIM2014B,GÜLERALT2010
LEEKIM2014B,GUSTAFSO2002
LEEKIM2014B,HALL2010
LEEKIM2014B,HEWBRUSH2007
LEEKIM2014B,HJALMARS2008
LEEKIM2014B,ISTE2008
LEEKIM2014B,JANGCHEN2010
LEEKIM2014B,JANGGUAN2009
LEEKIM2014B,JIMOYIAN2010
LEEKIM2014B,JONASSEN2008
LEEKIM2014B,KAGAN1992
LEEKIM2014B,KALANTZI2008
LEEKIM2014B,KIMKELLE2011
LEEKIM2014B,KIMHANNA2007
LEEKIM2014B,KIMKIMLE2013
LEEKIM2014B,KOEHLERM2005
LEEKIM2014B,KOEHLERM2009
LEEKIM2014B,KOEHLERM2007
LEEKIM2014B,MAYRING2000
LEEKIM2014B,MERRIAM1995
LEEKIM2014B,MERRILL2002
LEEKIM2014B,MERRILL2007
LEEKIM2014B,MERRILL2009
LEEKIM2014B,MISHRAKO2006
LEEKIM2014B,NCES2008
LEEKIM2014B,NSTA2003
LEEKIM2014B,NIESS2005
LEEKIM2014B,POLLYMCG2010
LEEKIM2014B,POLLYMIM2010
LEEKIM2014B,SAHIN2011
LEEKIM2014B,SANDHOLT1997
LEEKIM2014B,SCHMIDTB2009
LEEKIM2014B,SEEL2003
LEEKIM2014B,SHULMAN1987
LEEKIM2014B,SHUTEJEO2009
LEEKIM2014B,SIMMONS2009
LEEKIM2014B,SPRADLEY1980
LEEKIM2014B,THOMPSON2007
LEEKIM2014B,TSCHANNE2001
LEEKIM2014B,VOOGTTIL2009
LEEKIM2014B,WILLIAMS2004
LEEKIM2014B,WOLCOTT1994
LEEKIM2014B,YOONHOHE2006
LEWIS2015,ALLISON2012
LEWIS2015,ANDERSON2007
LEWIS2015,ANGELIVA2005
LEWIS2015,ASHSUNSU2002
LEWIS2015,BENNETT2000
LEWIS2015,BRANTLEY2007
LEWIS2015,BROWNE2009
LEWIS2015,BRUSHGLA2003
LEWIS2015,CHESLEYJ2012
LEWIS2015,COKLAROD2010
LEWIS2015,COMBSGIB2008
LEWIS2015,CAEPND
LEWIS2015,CRABTREE1999
LEWIS2015,CRESWELL2008
LEWIS2015,CULLENGR2011
LEWIS2015,DILLMAN2000
LEWIS2015,DOERINGH2003
LEWIS2015,FOULGERB2012
LEWIS2015,FOWLER2009
LEWIS2015,FRANKLIN2007
LEWIS2015,FRIEDMAN2009
LEWIS2015,GRAHAMTR2009
LEWIS2015,GREENHOW2008
LEWIS2015,GRONSETH2010
LEWIS2015,HARGITTA2010
LEWIS2015,HARM2008
LEWIS2015,HOGARTYL2003
LEWIS2015,HSU2010
LEWIS2015,HUTCHISO2011
LEWIS2015,ISTE2008
LEWIS2015,JOHNSONA2013
LEWIS2015,JONESCUN2005
LEWIS2015,JONGPILJ2010
LEWIS2015,JOSEPHJA2010
LEWIS2015,KEELER2008
LEWIS2015,KOCHHEOK2012
LEWIS2015,KUMARVIG2011
LEWIS2015,LEI2009
LEWIS2015,MARVIN2004
LEWIS2015,MISHRAKO2006
LEWIS2015,MORPHEW2012
LEWIS2015,MORSE2010
LEWIS2015,NOLANKEL2002
LEWIS2015,OZEN2013
LEWIS2015,POLLY2012
LEWIS2015,REHMATBA2014
LEWIS2015,SCHMIDTB2009
LEWIS2015,SHERMAN2014
LEWIS2015,SMARKOLA2007
LEWIS2015,TAYLORDU2006
LEWIS2015,THOMASKN1999
LEWIS2015,TONDEURV2012
LEWIS2015,WEINBURG2003
LEWIS2015,WESTGRAH2007
LEWIS2015,WETZELWI2005
LEWIS2015,WETZELFO2009
LEWIS2015,WILLIAMS2007
LYUBLINS2014,ALBE2003
LYUBLINS2014,ANGELIVA2009
LYUBLINS2014,BROWNWAR2006
LYUBLINS2014,CHAIKOHT2010
LYUBLINS2014,COHEN1969
LYUBLINS2014,FANG1996
LYUBLINS2014,GOKTASYI2009
LYUBLINS2014,GOLDENBE2000
LYUBLINS2014,GRAHAMCU2004
LYUBLINS2014,GREENHOW2009
LYUBLINS2014,GROSSMAN1989
LYUBLINS2014,GROTHSPI2009
LYUBLINS2014,HARRISGR2010
LYUBLINS2014,HSUSHARM2006
LYUBLINS2014,JONESWES2010
LYUBLINS2014,KAY2006
LYUBLINS2014,KILGOREG2003
LYUBLINS2014,KOEHLERM2007
LYUBLINS2014,LAWLESSP2007
LYUBLINS2014,LYUBLINS2012
LYUBLINS2014,MIKE2000
LYUBLINS2014,MISHRAKO2006
LYUBLINS2014,MISHRAKO2009
LYUBLINS2014,NIESS2005
LYUBLINS2014,NIESS2011
LYUBLINS2014,NIESSRON2009
LYUBLINS2014,OTTENBRE2010
LYUBLINS2014,SANGVALC2010
LYUBLINS2014,SCHMIDTB2009
LYUBLINS2014,SHOFFNER2007
LYUBLINS2014,STEVENS2002
LYUBLINS2014,THOMPSON2007
LYUBLINS2014,TOURNAKI2014
MADERICK2015,ALAMUTKA2011
MADERICK2015,ALICKE1985
MADERICK2015,ANGELIVA2009
MADERICK2015,ARNOLDWI1985
MADERICK2015,ASHTON2014
MADERICK2015,BAILEY1979
MADERICK2015,BALLANTI2007
MADERICK2015,BOUDFALC1989
MADERICK2015,BOUDKILT1985
MADERICK2015,BOUD1989
MADERICK2015,BOUD1995
MADERICK2015,BREIDERT2009
MADERICK2015,BROPHY2004
MADERICK2015,BROWN2006
MADERICK2015,CETF2008
